PDB ID (human only)          ,# of PDBs,PDB ID (contains human)          ,# of PDBs, UniProt ID,Gene Symbol,Name,Process/Function,BETSE Model
,0,                                                                            ,0,G3V2V0,CATSPERB,Cation channel sperm-associated protein subunit beta,cation channel; Voltage-gated;,-
,0,                                                                            ,0,G3V352,CATSPERB,Cation channel sperm-associated protein subunit beta,cation channel; Voltage-gated;,-
,0,                                                                            ,0,G3V584,CATSPERB,Cation channel sperm-associated protein subunit beta,cation channel; Voltage-gated;,-
,0,                                                                            ,0,H0YJA5,CATSPERB,Cation channel sperm-associated protein subunit beta,cation channel; Voltage-gated;,-
,0,                                                                            ,0,Q9H7T0,CATSPERB,Cation channel sperm-associated protein subunit beta,cation channel; Voltage-gated; Sperm cell hyperactivation associating with CATSPER1; Sperm motility,-
,0,                                                                            ,0,Q86XM0,CATSPERD,Cation channel sperm-associated protein subunit delta,cation channel; Voltage-gated; Auxiliary component of CatSper complex - required incorporation of the CatSper complex into the membrane,-
,0,                                                                            ,0,B8ZZI7,CATSPERG,Cation channel sperm-associated protein subunit gamma,cation channel; Voltage-gated;,-
,0,                                                                            ,0,F8WDD6,CATSPERG,Cation channel sperm-associated protein subunit gamma,cation channel; Voltage-gated;,-
,0,                                                                            ,0,H9KV36,CATSPERG,Cation channel sperm-associated protein subunit gamma,cation channel; Voltage-gated;,-
,0,                                                                            ,0,K7EQR6,CATSPERG,Cation channel sperm-associated protein subunit gamma,cation channel; Voltage-gated;,-
,0,                                                                            ,0,K7EQY4,CATSPERG,Cation channel sperm-associated protein subunit gamma,cation channel; Voltage-gated;,-
,0,                                                                            ,0,M0QZ16,CATSPERG,Cation channel sperm-associated protein subunit gamma,cation channel; Voltage-gated;,-
,0,                                                                            ,0,Q6ZRH7,CATSPERG,Cation channel sperm-associated protein subunit gamma,cation channel; Voltage-gated; Sperm cell hyperactivation associating with CATSPER1; Sperm motility,-
,0,                                                                            ,0,X1WI24,CATSPERG,Cation channel sperm-associated protein subunit gamma,cation channel; Voltage-gated;,-
,0,                                                                            ,0,Q5UM68,CAVB2F,Voltage-dependent calcium channel beta 2f subunit,Ca2+ channel; Voltage-gated;,vg_ca.Ca_L
,0,                                                                            ,0,Q5UM67,CAVB2G,Voltage-dependent calcium channel beta 2g subunit,Ca2+ channel; Voltage-gated;,vg_ca.Ca_L
,0,                                                                            ,0,Q9NWR8,CCDC109B,"Calcium uniporter regulatory subunit MCUb, mitochondrial","NOT AN ION CHANNEL; reculates activity of mitochonrdiral inner membrane calcium uniporter, does not form functional ion channels by itself.",-
,0,                                                                            ,0,Q96SF2,CCT8L2,T-complex protein 1 subunit theta-like 2,NOT AN ION CHANNEL; chaperone ,-
,0,                                                                            ,0,A0A024R730,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,A0A060KPS6,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,A0A088T1A1,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,A0A089NFM8,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,A0A0A7MGQ3,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,A0A159X613,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,C9J6L5,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,E7EPB6,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,H0Y8A9,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,M0QYZ3,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
"1XMI,1XMJ,2BBO,2BBS,2BBT,2LOB,2PZE,2PZF,2PZG,3ISW,4WZ6,5D2D,5D3E,5D3F,      ",14,"1XMI,1XMJ,2BBO,2BBS,2BBT,2LOB,2PZE,2PZF,2PZG,3GD7,3ISW,4WZ6,5D2D,5D3E,5D3F, ",15,P13569,CFTR,Cystic fibrosis transmembrane conductance regulator,Cl- channel; Ligand-gated; Regulate bicarbonate secretion; Mutation related to Cystic fibrosis,-
,0,                                                                            ,0,Q20BH0,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q20BI4,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q20BI6,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q20BJ8,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q2I0A3,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q2I0A9,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q6KEA0,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q6KEA5,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q6KEB2,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q6KEB8,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q6KEC3,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q6KEC8,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q6KED3,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q6KED8,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q6KEE7,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q6KEF9,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q6KEG3,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q6KEG6,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
,0,                                                                            ,0,Q6KEG9,CFTR,Cystic fibrosis transmembrane conductance regulator,"Cl- channel; Ligand-gated; ATP activated; ABC transporter class; Mutations affect epithelial fluid transport, leading to cyctic fibrosis; ",-
